id,name_id,country,crag,sector,name,height_difficulty_score,grade_mean,route_category,rating_tot,coordinates
climbing_route211,34013,ita,arco,comano,cuba libre,,54.88235294117647,famous_route,-0.0590243710585238,"[46.0351917, 10.8921819]"
climbing_route212,34014,ita,arco,comano,delta,recommend_high,42.375,hard_route,-0.1227505754984674,"[46.0351917, 10.8921819]"
climbing_route213,34015,ita,arco,comano,dritdreiciodi,recommend_low,36.35294117647059,famous_route,-0.1446771427911956,"[46.0351917, 10.8921819]"
climbing_route214,34016,ita,arco,comano,fragole con panna,,58.680851063829785,famous_route,-0.0646416609898258,"[46.0351917, 10.8921819]"
climbing_route215,34017,ita,arco,comano,francesca,,53.0,famous_route,-0.0062988984944995,"[46.0351917, 10.8921819]"
climbing_route216,34018,ita,arco,comano,giliola,,35.0,famous_route,0.0075617078453814,"[46.0351917, 10.8921819]"
climbing_route217,34019,ita,arco,comano,gnoc,,40.6,famous_route,-0.0452114488928387,"[46.0351917, 10.8921819]"
climbing_route218,34020,ita,arco,comano,goccia,recommend_high,44.05882352941177,famous_route,-0.0777407060099072,"[46.0351917, 10.8921819]"
climbing_route219,34021,ita,arco,comano,gronda,recommend_high,46.333333333333336,hard_route,0.0744788972009925,"[46.0351917, 10.8921819]"
climbing_route220,34022,ita,arco,comano,il buco,recommend_low,57.25,hard_route,0.205151113133793,"[46.0351917, 10.8921819]"
climbing_route221,34023,ita,arco,comano,laderenza,recommend_high,52.6,soft_route,0.0026646895446937,"[46.0351917, 10.8921819]"
climbing_route222,34024,ita,arco,comano,madur,,45.72727272727273,famous_route,-0.1000427627349293,"[46.0351917, 10.8921819]"
climbing_route223,34025,ita,arco,comano,panoramica,,51.0,famous_route,0.1584492252825125,"[46.0351917, 10.8921819]"
climbing_route224,34026,ita,arco,comano,polpastrelli,recommend_high,44.142857142857146,famous_route,-0.0506214572958742,"[46.0351917, 10.8921819]"
climbing_route225,34027,ita,arco,comano,scaia,,58.52,famous_route,-0.0429168093173796,"[46.0351917, 10.8921819]"
climbing_route226,34028,ita,arco,comano,sfiga,recommend_high,35.733333333333334,famous_route,-0.0861335639833031,"[46.0351917, 10.8921819]"
climbing_route227,34029,ita,arco,comano,spinaci,,51.142857142857146,famous_route,-0.0751705000797788,"[46.0351917, 10.8921819]"
climbing_route228,34030,ita,arco,comano,tangenziale,,52.95652173913044,famous_route,-0.0237690926226566,"[46.0351917, 10.8921819]"
climbing_route229,34031,ita,arco,comano,topo gigio,,51.0,famous_route,0.0182753377792282,"[46.0351917, 10.8921819]"
climbing_route230,34032,ita,arco,comano,via sass,,40.5,hard_route,-0.0452114488928387,"[46.0351917, 10.8921819]"
climbing_route231,34033,ita,arco,crosano,abete maledetto,,51.0,famous_route,-0.0734745342424936,"[45.8203213, 10.9736927]"
climbing_route232,34034,ita,arco,crosano,balla balla,recommend_low,43.5,hard_route,-0.1622531106731588,"[45.8203213, 10.9736927]"
climbing_route233,34035,ita,arco,crosano,biach cich,,40.5,hard_route,-0.0595408241185471,"[45.8203213, 10.9736927]"
climbing_route234,34036,ita,arco,crosano,bicia,,30.2,famous_route,-0.1649747243136345,"[45.8203213, 10.9736927]"
climbing_route235,34037,ita,arco,crosano,bim bom bam,,33.0,famous_route,0.0748122170109212,"[45.8203213, 10.9736927]"
climbing_route236,34038,ita,arco,crosano,coccobello,,51.0,famous_route,-0.0336271313466135,"[45.8203213, 10.9736927]"
climbing_route237,34039,ita,arco,crosano,come un cammello,,42.5,hard_route,0.0710023909122918,"[45.8203213, 10.9736927]"
climbing_route238,34040,ita,arco,crosano,culotte,,33.0,famous_route,-0.0734745342424936,"[45.8203213, 10.9736927]"
climbing_route239,34041,ita,arco,crosano,error,recommend_high,52.5,soft_route,-0.0452114488928387,"[45.8203213, 10.9736927]"
climbing_route240,34042,ita,arco,crosano,flash,,34.5,famous_route,0.0744788972009925,"[45.8203213, 10.9736927]"
climbing_route241,34043,ita,arco,crosano,fous damour,,39.75,easy_on_sight,-0.0052539653407994,"[45.8203213, 10.9736927]"
climbing_route242,34044,ita,arco,crosano,gazebo,,42.0,famous_route,0.0345821151697154,"[45.8203213, 10.9736927]"
climbing_route243,34045,ita,arco,crosano,grisu,,42.0,famous_route,-0.050821953940988,"[45.8203213, 10.9736927]"
climbing_route244,34046,ita,arco,crosano,il bagnino,,33.0,famous_route,0.0744788972009925,"[45.8203213, 10.9736927]"
climbing_route245,34047,ita,arco,crosano,il poeta e il contadino,,40.0,famous_route,0.0744788972009925,"[45.8203213, 10.9736927]"
climbing_route246,34048,ita,arco,crosano,jenny,,32.333333333333336,famous_route,-0.0452114488928387,"[45.8203213, 10.9736927]"
climbing_route247,34049,ita,arco,crosano,joe falchetto,recommend_high,43.875,famous_route,0.0445563106775347,"[45.8203213, 10.9736927]"
climbing_route248,34050,ita,arco,crosano,klaxon,,42.0,famous_route,0.0276849832274682,"[45.8203213, 10.9736927]"
climbing_route249,34051,ita,arco,crosano,labirint,,39.0,famous_route,-0.0452114488928387,"[45.8203213, 10.9736927]"
climbing_route250,34052,ita,arco,crosano,lascensore,,40.5,hard_route,-0.0619303193257915,"[45.8203213, 10.9736927]"
climbing_route251,34053,ita,arco,crosano,marcante odaglia,,33.0,famous_route,-0.16490179498667,"[45.8203213, 10.9736927]"
climbing_route252,34054,ita,arco,crosano,marta,recommend_high,52.75,soft_route,0.0744788972009925,"[45.8203213, 10.9736927]"
climbing_route253,34055,ita,arco,crosano,mastro zappetta,,31.666666666666668,famous_route,0.0744788972009925,"[45.8203213, 10.9736927]"
climbing_route254,34056,ita,arco,crosano,mauretto il capetto,,36.0,famous_route,-0.0452114488928387,"[45.8203213, 10.9736927]"
climbing_route255,34057,ita,arco,crosano,meglio cosi,recommend_high,43.833333333333336,famous_route,-0.0131578911720148,"[45.8203213, 10.9736927]"
climbing_route256,34058,ita,arco,crosano,mi manda piccone,,31.8,famous_route,0.0744788972009925,"[45.8203213, 10.9736927]"
climbing_route257,34059,ita,arco,crosano,mid killer,recommend_high,57.57142857142857,soft_route,0.0047178878214615,"[45.8203213, 10.9736927]"
climbing_route258,34060,ita,arco,crosano,niente panico gnappetta,,38.0,famous_route,0.0744059678740279,"[45.8203213, 10.9736927]"
climbing_route259,34061,ita,arco,crosano,octopus,,33.75,famous_route,0.0345821151697154,"[45.8203213, 10.9736927]"
climbing_route260,34062,ita,arco,crosano,opera buffa,,37.5,soft_route,0.063801019562509,"[45.8203213, 10.9736927]"
climbing_route261,34063,ita,arco,crosano,pensiero positiv,,45.5,famous_route,0.0744788972009925,"[45.8203213, 10.9736927]"
climbing_route262,34064,ita,arco,crosano,petto il galletto,,33.0,famous_route,0.0783939674828186,"[45.8203213, 10.9736927]"
climbing_route263,34065,ita,arco,crosano,pilastrino,,45.42857142857143,soft_route,0.0227579622136571,"[45.8203213, 10.9736927]"
climbing_route264,34066,ita,arco,crosano,pompa dur,,51.66666666666666,famous_route,-0.0452114488928387,"[45.8203213, 10.9736927]"
climbing_route265,34067,ita,arco,crosano,riso e zucchetti,,31.666666666666668,famous_route,-0.0734745342424936,"[45.8203213, 10.9736927]"
climbing_route266,34068,ita,arco,crosano,rust never sleeps,recommend_high,39.16666666666666,famous_route,0.0071348138690072,"[45.8203213, 10.9736927]"
climbing_route267,34069,ita,arco,crosano,scarsoman,,42.0,famous_route,-0.0498478282972199,"[45.8203213, 10.9736927]"
climbing_route268,34070,ita,arco,crosano,senza una donna,,36.4,famous_route,0.0176323630332065,"[45.8203213, 10.9736927]"
climbing_route269,34071,ita,arco,crosano,small,,31.0,famous_route,-0.16490179498667,"[45.8203213, 10.9736927]"
climbing_route270,34072,ita,arco,crosano,spittame mucho,,46.0,famous_route,-0.0334328705692758,"[45.8203213, 10.9736927]"
climbing_route271,34073,ita,arco,crosano,super teo,,40.0,famous_route,0.1415680725704665,"[45.8203213, 10.9736927]"
climbing_route272,34074,ita,arco,crosano,telegraph road,,42.0,famous_route,-0.0742171166141013,"[45.8203213, 10.9736927]"
climbing_route273,34075,ita,arco,crosano,teofilo,,40.0,famous_route,0.0744788972009925,"[45.8203213, 10.9736927]"
climbing_route274,34076,ita,arco,crosano,torcicollo,,33.0,famous_route,-0.0734745342424936,"[45.8203213, 10.9736927]"
climbing_route275,34077,ita,arco,crosano,vacca volante,,48.61538461538461,famous_route,-0.0319125215490796,"[45.8203213, 10.9736927]"
climbing_route276,34078,ita,arco,crosano,valsalva,,36.0,famous_route,0.0744788972009925,"[45.8203213, 10.9736927]"
climbing_route277,34079,ita,arco,crosano,voglia di tenerezza,recommend_high,44.25,famous_route,-0.0851082309241157,"[45.8203213, 10.9736927]"
climbing_route278,34080,ita,arco,eremo,caty mini,recommend_low,62.05263157894737,chipped_route,-0.0792342704530055,"[46.0670984, 11.1764187]"
climbing_route279,34081,ita,arco,eremo,gravity games,,66.9,chipped_route,0.0169888791151871,"[46.0670984, 11.1764187]"
climbing_route280,34082,ita,arco,eremo,scorpion king,,59.0,chipped_route,-0.0358882877135365,"[46.0670984, 11.1764187]"
climbing_route281,34083,ita,arco,eremo,st anger,recommend_low,72.66666666666667,hard_route,0.22262294708998,"[46.0670984, 11.1764187]"
climbing_route282,34084,ita,arco,finestra,conquistatori dellinutile,,49.0,famous_route,0.3283493240692476,"[46.1378276, 10.8306181]"
climbing_route283,34085,ita,arco,finestra,dalla terra alla luna,,48.25,famous_route,-0.1050566219397543,"[46.1378276, 10.8306181]"
climbing_route284,34086,ita,arco,finestra,egomaniac kid,,61.875,famous_route,0.0851919089918562,"[46.1378276, 10.8306181]"
climbing_route285,34087,ita,arco,finestra,marziano ti amo,,56.66666666666666,soft_route,-0.1204688599377401,"[46.1378276, 10.8306181]"
climbing_route286,34088,ita,arco,finestra,potato crispies,,53.0,famous_route,-0.0734745342424936,"[46.1378276, 10.8306181]"
climbing_route287,34089,ita,arco,finestra,super barrio,,57.0,preferred_by_women,-0.1409637257679037,"[46.1378276, 10.8306181]"
climbing_route288,34090,ita,arco,finestra,ulan bator,recommend_high,53.4,soft_route,-0.0984071582678748,"[46.1378276, 10.8306181]"
climbing_route289,34091,ita,arco,finestra,un attimo,,54.75,soft_route,-0.0721165911032674,"[46.1378276, 10.8306181]"
climbing_route290,34092,ita,arco,giardino di nato,don pedro,,49.44444444444444,famous_route,-0.0212733796740724,
climbing_route291,34093,ita,arco,giardino di nato,gerry,,36.0,famous_route,0.0744788972009925,
climbing_route292,34094,ita,arco,giardino di nato,gipesola,,33.0,famous_route,0.0744788972009925,
climbing_route293,34095,ita,arco,giardino di nato,il giardino di nato,,38.0,preferred_by_women,0.0744788972009925,
climbing_route294,34096,ita,arco,giardino di nato,killer sisters,,43.0,famous_route,-0.0503323539013253,
climbing_route295,34097,ita,arco,giardino di nato,mr obaloba,,51.333333333333336,hard_route,0.0744788972009925,
climbing_route296,34098,ita,arco,giardino di nato,sfesura,,33.0,preferred_by_women,0.0744788972009925,
climbing_route297,34099,ita,arco,giardino di nato,sgeva dautore,,51.0,famous_route,-0.0735474635694582,
climbing_route298,34100,ita,arco,giardino di nato,struccalucca,,40.0,famous_route,0.0744788972009925,
climbing_route299,34101,ita,arco,giardino di nato,zio e la tibia,,46.0,famous_route,-0.1050566219397543,
climbing_route300,34102,ita,arco,gola,alohoa,recommend_low,40.285714285714285,hard_route,-0.1198200966343001,"[45.8497261, 10.8274933]"
climbing_route301,34103,ita,arco,gola,arcadioland,,38.0,famous_route,-0.1050566219397543,"[45.8497261, 10.8274933]"
climbing_route302,34104,ita,arco,gola,ayutti tutti,,33.5,famous_route,-0.0016686170962286,"[45.8497261, 10.8274933]"
climbing_route303,34105,ita,arco,gola,babolin,,42.5,hard_route,-0.0849651519248532,"[45.8497261, 10.8274933]"
climbing_route304,34106,ita,arco,gola,bagigi,,33.0,preferred_by_women,-0.0434031808626622,"[45.8497261, 10.8274933]"
climbing_route305,34107,ita,arco,gola,basloc,,32.93333333333333,famous_route,0.0009506566141931,"[45.8497261, 10.8274933]"
climbing_route306,34108,ita,arco,gola,bijoux,recommend_low,53.5,hard_route,-0.1050566219397543,"[45.8497261, 10.8274933]"
climbing_route307,34109,ita,arco,gola,brunello marino,,39.4,famous_route,0.0744788972009925,"[45.8497261, 10.8274933]"
climbing_route308,34110,ita,arco,gola,bumbalino,,36.0,famous_route,-0.0734745342424936,"[45.8497261, 10.8274933]"
climbing_route309,34111,ita,arco,gola,calipso,,38.0,preferred_by_women,-0.0570076860578749,"[45.8497261, 10.8274933]"
climbing_route310,34112,ita,arco,gola,cellular dog,,40.0,famous_route,-0.0452114488928387,"[45.8497261, 10.8274933]"
climbing_route311,34113,ita,arco,gola,ciuffetto magico,recommend_low,49.2,famous_route,-0.0452114488928387,"[45.8497261, 10.8274933]"
climbing_route312,34114,ita,arco,gola,coltello selvaggio,,46.0,famous_route,-0.1545319623444845,"[45.8497261, 10.8274933]"
climbing_route313,34115,ita,arco,gola,commissario cervo,,44.8,hard_route,-0.1405719363605661,"[45.8497261, 10.8274933]"
climbing_route314,34116,ita,arco,gola,criticatutto,recommend_low,51.0,famous_route,-0.0828423169596342,"[45.8497261, 10.8274933]"
climbing_route315,34117,ita,arco,gola,danza macabra,recommend_high,51.24324324324324,hard_route,-0.0407980226141694,"[45.8497261, 10.8274933]"
climbing_route316,34118,ita,arco,gola,destino fatale,recommend_low,62.333333333333336,hard_route,0.1584492252825125,"[45.8497261, 10.8274933]"
climbing_route317,34119,ita,arco,gola,diedro armani,,35.166666666666664,famous_route,-0.0700639040111831,"[45.8497261, 10.8274933]"
climbing_route318,34120,ita,arco,gola,diedro turri,,40.0,famous_route,-0.1326377322280245,"[45.8497261, 10.8274933]"
climbing_route319,34121,ita,arco,gola,dilettanti allo sbaraglio,recommend_low,48.833333333333336,hard_route,-0.0452357586684935,"[45.8497261, 10.8274933]"
climbing_route320,34122,ita,arco,gola,dollari e paperi,,38.6,famous_route,-0.0212733796740724,"[45.8497261, 10.8274933]"
climbing_route321,34123,ita,arco,gola,don camillo,recommend_low,51.66666666666666,hard_route,0.0827034858531362,"[45.8497261, 10.8274933]"
climbing_route322,34124,ita,arco,gola,dott livore,,41.91304347826087,famous_route,-0.0466902537377582,"[45.8497261, 10.8274933]"
climbing_route323,34125,ita,arco,gola,engram,,55.0,famous_route,-0.1050566219397543,"[45.8497261, 10.8274933]"
climbing_route324,34126,ita,arco,gola,ercolino,,44.66666666666666,famous_route,-0.1250050129553928,"[45.8497261, 10.8274933]"
climbing_route325,34127,ita,arco,gola,forst club,,42.333333333333336,hard_route,-0.0452114488928387,"[45.8497261, 10.8274933]"
climbing_route326,34128,ita,arco,gola,gamba di legno,recommend_low,35.51724137931034,famous_route,-0.0038266182630396,"[45.8497261, 10.8274933]"
climbing_route327,34129,ita,arco,gola,gianni e pinoli,,36.03448275862069,famous_route,-0.0838957409462428,"[45.8497261, 10.8274933]"
climbing_route328,34130,ita,arco,gola,globus mundi,recommend_low,36.266666666666666,famous_route,-0.0186670812297194,"[45.8497261, 10.8274933]"
climbing_route329,34131,ita,arco,gola,gotica,recommend_low,46.5,hard_route,-0.0458766475332992,"[45.8497261, 10.8274933]"
climbing_route330,34132,ita,arco,gola,hello debby,,49.23809523809524,famous_route,-0.0851082309241157,"[45.8497261, 10.8274933]"
climbing_route331,34133,ita,arco,gola,hey joe,,51.08888888888889,famous_route,-0.0618435615731418,"[45.8497261, 10.8274933]"
climbing_route332,34134,ita,arco,gola,highway to hell,,50.85416666666666,famous_route,-0.0532544836999979,"[45.8497261, 10.8274933]"
climbing_route333,34135,ita,arco,gola,hollenganda,,48.62222222222222,famous_route,-0.0903480467952347,"[45.8497261, 10.8274933]"
climbing_route334,34136,ita,arco,gola,ichnusa,,46.0,famous_route,-0.16490179498667,"[45.8497261, 10.8274933]"
climbing_route335,34137,ita,arco,gola,il nonno ciclista,,40.142857142857146,famous_route,-0.1298548433837738,"[45.8497261, 10.8274933]"
climbing_route336,34138,ita,arco,gola,il panzone,recommend_high,48.9,famous_route,-0.0340772645984686,"[45.8497261, 10.8274933]"
climbing_route337,34139,ita,arco,gola,in amore,,50.5,hard_route,-0.16490179498667,"[45.8497261, 10.8274933]"
climbing_route338,34140,ita,arco,gola,india plus,,49.6551724137931,soft_route,-0.0234048318097726,"[45.8497261, 10.8274933]"
climbing_route339,34141,ita,arco,gola,ladri di grasso,,36.0,famous_route,-0.0452114488928387,"[45.8497261, 10.8274933]"
climbing_route340,34142,ita,arco,gola,lafricano,,53.16666666666666,famous_route,-0.1267817593890806,"[45.8497261, 10.8274933]"
climbing_route341,34143,ita,arco,gola,lavastoviglia,recommend_high,38.285714285714285,hard_route,-0.0540450100324781,"[45.8497261, 10.8274933]"
climbing_route342,34144,ita,arco,gola,lische di banana,recommend_high,50.85,famous_route,-0.0454376890425195,"[45.8497261, 10.8274933]"
climbing_route343,34145,ita,arco,gola,lupperman,,36.0,famous_route,-0.1050566219397543,"[45.8497261, 10.8274933]"
climbing_route344,34146,ita,arco,gola,menefotto,recommend_low,52.625,famous_route,0.0382907345514246,"[45.8497261, 10.8274933]"
climbing_route345,34147,ita,arco,gola,micla,,32.916666666666664,preferred_by_women,-0.0751340354162965,"[45.8497261, 10.8274933]"
climbing_route346,34148,ita,arco,gola,mister monkey,,49.34615384615385,famous_route,-0.057252994881263,"[45.8497261, 10.8274933]"
climbing_route347,34149,ita,arco,gola,morbillio,,42.5,hard_route,-0.1034995900114982,"[45.8497261, 10.8274933]"
climbing_route348,34150,ita,arco,gola,needless and pins,recommend_high,40.25,famous_route,-0.0121700800343738,"[45.8497261, 10.8274933]"
climbing_route349,34151,ita,arco,gola,neurotica,,56.88235294117647,famous_route,-0.0691014239127714,"[45.8497261, 10.8274933]"
climbing_route350,34152,ita,arco,gola,nite club,,54.41176470588236,famous_route,-0.0860779691253155,"[45.8497261, 10.8274933]"
climbing_route351,34153,ita,arco,gola,paccoman,,35.90909090909091,famous_route,-0.0239956649177276,"[45.8497261, 10.8274933]"
climbing_route352,34154,ita,arco,gola,pance grosse,,39.0,preferred_by_women,0.0744788972009925,"[45.8497261, 10.8274933]"
climbing_route353,34155,ita,arco,gola,passeggiata nel giardino di rosa,,44.0,famous_route,-0.0433776112884482,"[45.8497261, 10.8274933]"
climbing_route354,34156,ita,arco,gola,pedro assente,,33.0,preferred_by_women,-0.0858625852140469,"[45.8497261, 10.8274933]"
climbing_route355,34157,ita,arco,gola,peppone,,46.0,famous_route,-0.0478601332063498,"[45.8497261, 10.8274933]"
climbing_route356,34158,ita,arco,gola,please,recommend_high,40.11111111111112,famous_route,-0.092326961975534,"[45.8497261, 10.8274933]"
climbing_route357,34159,ita,arco,gola,prajnaparamita,,40.0,famous_route,-0.1024045785696049,"[45.8497261, 10.8274933]"
climbing_route358,34160,ita,arco,gola,rain man,recommend_low,64.5,hard_route,-0.1641410118861693,"[45.8497261, 10.8274933]"
climbing_route359,34161,ita,arco,gola,rapsody in blue,recommend_high,34.75,preferred_by_women,-0.036942744336061,"[45.8497261, 10.8274933]"
climbing_route360,34162,ita,arco,gola,red hants,,36.0,preferred_by_women,-0.0489649644375769,"[45.8497261, 10.8274933]"
climbing_route361,34163,ita,arco,gola,relax,recommend_high,56.44444444444444,famous_route,-0.0825685388455825,"[45.8497261, 10.8274933]"
climbing_route362,34164,ita,arco,gola,resting,recommend_high,58.333333333333336,soft_route,-0.0452114488928387,"[45.8497261, 10.8274933]"
climbing_route363,34165,ita,arco,gola,right entropia,,44.35714285714285,soft_route,-0.0276221127288949,"[45.8497261, 10.8274933]"
climbing_route364,34166,ita,arco,gola,roulette russa,recommend_low,49.22222222222222,hard_route,-0.1017417439644729,"[45.8497261, 10.8274933]"
climbing_route365,34167,ita,arco,gola,sand creek,,33.5,hard_route,-0.0452114488928387,"[45.8497261, 10.8274933]"
climbing_route366,34168,ita,arco,gola,song remains,,53.0,famous_route,0.3201247354171039,"[45.8497261, 10.8274933]"
climbing_route367,34169,ita,arco,gola,tintarella di luna,,40.0,famous_route,-0.126150482290213,"[45.8497261, 10.8274933]"
climbing_route368,34170,ita,arco,gola,una rosa in mezzo al,,32.75,preferred_by_women,0.0865943356383005,"[45.8497261, 10.8274933]"
climbing_route369,34171,ita,arco,gola,variante,,36.0,preferred_by_women,-0.16490179498667,"[45.8497261, 10.8274933]"
climbing_route370,34172,ita,arco,gola,vendetta di robinson,recommend_high,46.18181818181818,famous_route,-0.0293686362466789,"[45.8497261, 10.8274933]"
climbing_route371,34173,ita,arco,gola,votantonio,,35.8,famous_route,-0.0053146668615616,"[45.8497261, 10.8274933]"
climbing_route372,34174,ita,arco,gola,w gli alpini,,36.0,preferred_by_women,-0.0734745342424936,"[45.8497261, 10.8274933]"
climbing_route373,34175,ita,arco,gola,without name,,45.5,preferred_by_women,-0.0734745342424936,"[45.8497261, 10.8274933]"
climbing_route374,34176,ita,arco,gola,zappata,,45.36842105263158,famous_route,-0.0724491039217238,"[45.8497261, 10.8274933]"
climbing_route375,34177,ita,arco,gola,zio tibia,,43.708333333333336,famous_route,0.003090379384819,"[45.8497261, 10.8274933]"
climbing_route376,34178,ita,arco,laghel,animama,,66.0,easy_on_sight,0.8048119055963565,"[45.9284052, 10.8848873]"
climbing_route377,34179,ita,arco,laghel,donna cannone,,49.0,famous_route,-0.0452843782198033,"[45.9284052, 10.8848873]"
climbing_route378,34180,ita,arco,laghel,drepano,,55.5,hard_route,-0.1205720577524943,"[45.9284052, 10.8848873]"
climbing_route379,34181,ita,arco,laghel,ivan tutta canna,,51.0,famous_route,-0.0734745342424936,"[45.9284052, 10.8848873]"
climbing_route380,34182,ita,arco,laghel,lama del sole,,49.0,famous_route,-0.1250050129553928,"[45.9284052, 10.8848873]"
climbing_route381,34183,ita,arco,laghel,lincompiuta,,46.0,preferred_by_women,-0.16490179498667,"[45.9284052, 10.8848873]"
climbing_route382,34184,ita,arco,laghel,zacha,,56.833333333333336,famous_route,-0.0418795859465035,"[45.9284052, 10.8848873]"
climbing_route383,34185,ita,arco,lorto,barbaietole,,42.0,famous_route,0.0718302128874813,
climbing_route384,34186,ita,arco,lorto,bietole,,46.0,famous_route,-0.0452114488928387,
climbing_route385,34187,ita,arco,lorto,broccoli,,44.0,famous_route,-0.0222418749467821,
climbing_route386,34188,ita,arco,lorto,carote,recommend_high,44.07142857142857,famous_route,-0.0694192042234925,
climbing_route387,34189,ita,arco,lorto,coste,,36.0,famous_route,0.0145607948271122,
climbing_route388,34190,ita,arco,lorto,lampascioni,recommend_high,29.33333333333333,preferred_by_women,-0.0452114488928387,
climbing_route389,34191,ita,arco,lorto,lucanica,,38.07692307692308,famous_route,-0.041734942604138,
climbing_route390,34192,ita,arco,lorto,melanzana,recommend_low,34.4,famous_route,-0.0734745342424936,
climbing_route391,34193,ita,arco,lorto,nosioi,recommend_high,52.888888888888886,famous_route,0.0130993868012466,
climbing_route392,34194,ita,arco,lorto,patate,recommend_low,49.3,hard_route,0.0530183762977156,
climbing_route393,34195,ita,arco,lorto,peperoncino,,43.8,famous_route,-0.0521644614702399,
climbing_route394,34196,ita,arco,lorto,piselli,,33.0,famous_route,-0.0734745342424936,
climbing_route395,34197,ita,arco,lorto,rapa,,36.0,famous_route,-0.0452114488928387,
climbing_route396,34198,ita,arco,lorto,rapanello,,33.0,famous_route,0.4188440956919462,
climbing_route397,34199,ita,arco,lorto,raparossa,recommend_high,33.333333333333336,preferred_by_women,-0.0452114488928387,
climbing_route398,34200,ita,arco,lorto,rucola,,31.0,famous_route,-0.0452114488928387,
climbing_route399,34201,ita,arco,lorto,scarola,,38.0,preferred_by_women,-0.0752512806761813,
climbing_route400,34202,ita,arco,lorto,sedano,,33.25,hard_route,0.0744788972009925,
climbing_route401,34203,ita,arco,lorto,sedanorapa,recommend_high,46.4,hard_route,-0.16490179498667,
climbing_route402,34204,ita,arco,lorto,spinaci,recommend_high,35.92307692307692,famous_route,-0.0434622082726225,
climbing_route403,34205,ita,arco,lorto,verza,,38.0,famous_route,0.0019774326691042,
climbing_route404,34206,ita,arco,lorto,zigole,,33.75,preferred_by_women,-0.0452114488928387,
climbing_route405,34207,ita,arco,lorto,zucchine,,31.0,famous_route,0.0146337241540769,
climbing_route406,34208,ita,arco,mandrea,bilbo,recommend_high,49.25,preferred_by_women,-0.1626096859613773,"[45.95473263256558, 10.893483762625408]"
climbing_route407,34209,ita,arco,mandrea,gandalf,,46.4,hard_route,-0.1657901682035138,"[45.95473263256558, 10.893483762625408]"
climbing_route408,34210,ita,arco,mandrea,imperatrice nigra,,54.5,hard_route,-0.1050566219397543,"[45.95473263256558, 10.893483762625408]"
climbing_route409,34211,ita,arco,mandrea,le aquile,,51.0,famous_route,-0.1569799625427982,"[45.95473263256558, 10.893483762625408]"
climbing_route410,34212,ita,arco,mandrea,moana mon amour,,41.0,famous_route,-0.0152888623693809,"[45.95473263256558, 10.893483762625408]"
climbing_route411,34213,ita,arco,mandrea,nataraj,,44.0,famous_route,-0.0452114488928387,"[45.95473263256558, 10.893483762625408]"
climbing_route412,34214,ita,arco,mandrea,smaug,,53.0,famous_route,-0.16490179498667,"[45.95473263256558, 10.893483762625408]"
climbing_route413,34215,ita,arco,mandrea,soleado,,49.0,famous_route,-0.1349792084632121,"[45.95473263256558, 10.893483762625408]"
climbing_route414,34216,ita,arco,mandrea,thorn,recommend_high,40.285714285714285,preferred_by_women,-0.0053146668615616,"[45.95473263256558, 10.893483762625408]"
climbing_route415,34217,ita,arco,massone,abissi,,56.984375,less_repeated,0.0111690116444781,"[45.9230152, 10.9024605]"
climbing_route416,34218,ita,arco,massone,action direct,,46.24675324675325,less_repeated,-0.0083109140019804,"[45.9230152, 10.9024605]"
climbing_route417,34219,ita,arco,massone,adelante,recommend_high,50.86021505376344,less_repeated,-0.0103644314035572,"[45.9230152, 10.9024605]"
climbing_route418,34220,ita,arco,massone,adesso sesso,,44.0,famous_route,-0.0487113106604632,"[45.9230152, 10.9024605]"
climbing_route419,34221,ita,arco,massone,aladin,,48.54189944134078,less_repeated,-0.0324337232485952,"[45.9230152, 10.9024605]"
climbing_route420,34222,ita,arco,massone,alce volante,recommend_low,36.16666666666666,famous_route,-0.0461781062149643,"[45.9230152, 10.9024605]"
climbing_route421,34223,ita,arco,massone,alpen liebe,recommend_high,46.142857142857146,famous_route,-0.0442147562325908,"[45.9230152, 10.9024605]"
climbing_route422,34224,ita,arco,massone,arco block,,62.0,famous_route,-0.1102328551717509,"[45.9230152, 10.9024605]"
climbing_route423,34225,ita,arco,massone,athena,,68.14285714285714,famous_route,0.1586163749004236,"[45.9230152, 10.9024605]"
climbing_route424,34226,ita,arco,massone,bampa,,51.11111111111112,famous_route,-0.0302421002594799,"[45.9230152, 10.9024605]"
climbing_route425,34227,ita,arco,massone,banane fisch,,29.9375,preferred_by_women,-0.0433764579314643,"[45.9230152, 10.9024605]"
climbing_route426,34228,ita,arco,massone,bauerplus,recommend_low,63.407407407407405,famous_route,0.0278957876602534,"[45.9230152, 10.9024605]"
climbing_route427,34229,ita,arco,massone,beach boys,,53.028985507246375,less_repeated,-0.0406821074326025,"[45.9230152, 10.9024605]"
climbing_route428,34230,ita,arco,massone,berny,,58.91666666666666,famous_route,0.0356263061744569,"[45.9230152, 10.9024605]"
climbing_route429,34231,ita,arco,massone,beverly hills,,55.09090909090909,famous_route,-0.1187349093416313,"[45.9230152, 10.9024605]"
climbing_route430,34232,ita,arco,massone,big spender,,54.926829268292686,less_repeated,-0.0475254326737156,"[45.9230152, 10.9024605]"
climbing_route431,34233,ita,arco,massone,blondkopf,recommend_high,55.35714285714285,famous_route,-0.0317895789120517,"[45.9230152, 10.9024605]"
climbing_route432,34234,ita,arco,massone,boiacca,recommend_low,33.0,famous_route,0.0060844137188032,"[45.9230152, 10.9024605]"
